"","Modnames","K","AICc","Delta_AICc","ModelLik","AICcWt","LL","Cum.Wt"
"7","NRI.lmm.7",6,893.12607123917,0,1,0.995969106876523,-440.428850316071,0.995969106876523
"3","NRI.lmm.3",5,904.676086197653,11.5500149584831,0.00310417444169206,0.00309166184628097,-447.242501697553,0.999060768722804
"6","NRI.lmm.6",6,907.661448011606,14.5353767724364,0.000697722997129778,0.000694910550298556,-447.696538702289,0.999755679273103
"9","NRI.lmm.9",7,909.752051838876,16.6259805997062,0.000245309396849488,0.000244320580888603,-447.696538739951,0.999999999853991
"5","NRI.lmm.5",5,938.424134096256,45.2980628570866,1.45764118342794e-10,1.45176558760516e-10,-464.116525646854,0.999999999999168
"8","NRI.lmm.8",6,948.749199086328,55.6231278471585,8.34816943379939e-13,8.31451885503507e-13,-468.24041423965,0.999999999999999
"4","NRI.lmm.4",5,965.185776038667,72.0597047994971,2.2513028389167e-16,2.24222807778445e-16,-477.49734661806,1
"2","NRI.lmm.2",5,965.232804930752,72.1067336915825,2.19898225533098e-16,2.19011839287932e-16,-477.520861064102,1
"1","NRI.lmm.1",3,975.236469135123,82.1103978959536,1.4789505167229e-18,1.47298902525508e-18,-484.580259884017,1
